DateTime,Depth,DOSat,DOppm,Flag
2017-09-18 12:00:00,16,46.5,156.5625,NA
2017-09-18 12:00:00,27,25.2,88.125,NA
2017-09-18 12:00:00,6,102.2,285.9375,NA
2017-09-18 12:00:00,7,101.6,285.3125,NA
2017-09-18 12:00:00,8,101.2,285,NA
2017-09-18 12:00:00,9,98.2,277.8125,NA
2017-09-18 12:00:00,10,90.3,263.75,NA
2017-09-18 12:00:00,11,72.5,224.375,NA
2017-09-18 12:00:00,12,58.1,186.5625,NA
2017-09-18 12:00:00,13,53.1,173.75,NA
2017-09-18 12:00:00,2,105.7,283.75,NA
2017-09-18 12:00:00,15,46.9,156.5625,NA
2017-09-18 12:00:00,1,105.8,284.375,NA
2017-09-18 12:00:00,17,39.8,135,NA
2017-09-18 12:00:00,18,41.2,140,NA
2017-09-18 12:00:00,19,42.6,145.625,NA
2017-09-18 12:00:00,20,40.7,139.6875,NA
2017-09-18 12:00:00,21,38,130.9375,NA
2017-09-18 12:00:00,22,36.3,125.3125,NA
2017-09-18 12:00:00,23,33,114.375,NA
2017-09-18 12:00:00,24,32.6,113.125,NA
2017-09-18 12:00:00,25,30.2,105,NA
2017-09-18 12:00:00,26,28.7,99.6875,NA
2017-09-18 12:00:00,14,48.7,161.25,NA
2017-09-18 12:00:00,4,104.6,288.4375,NA
2017-09-18 12:00:00,5,102.6,285.625,NA
2017-09-18 12:00:00,0,106.1,285.9375,NA
2017-09-18 12:00:00,28,19.1,66.5625,NA
2017-09-18 12:00:00,3,105.5,282.8125,NA
2017-09-18 12:00:00,30,13.1,45.9375,NA
2017-09-18 12:00:00,29,16.3,57.1875,NA
2017-08-22 12:00:00,5,103.5,269.375,NA
2017-08-22 12:00:00,13,66.5,219.0625,NA
2017-08-22 12:00:00,12,67.4,218.4375,NA
2017-08-22 12:00:00,11,80.6,254.6875,NA
2017-08-22 12:00:00,10,92,281.25,NA
2017-08-22 12:00:00,9,101.6,295.9375,NA
2017-08-22 12:00:00,8,104.7,289.6875,NA
2017-08-22 12:00:00,14,59.3,197.5,NA
2017-08-22 12:00:00,6,103.4,269.375,NA
2017-08-22 12:00:00,21,50,171.5625,NA
2017-08-22 12:00:00,7,102.7,268.4375,NA
2017-08-22 12:00:00,15,56.6,189.6875,NA
2017-08-22 12:00:00,16,56.9,191.5625,NA
2017-08-22 12:00:00,17,53.8,182.1875,NA
2017-08-22 12:00:00,18,56.1,190.9375,NA
2017-08-22 12:00:00,20,51.3,175.625,NA
2017-08-22 12:00:00,22,47.7,163.75,NA
2017-08-22 12:00:00,23,44.5,153.4375,NA
2017-08-22 12:00:00,24,46.3,159.6875,NA
2017-08-22 12:00:00,4,104,270,NA
2017-08-22 12:00:00,25,44.1,152.5,NA
2017-08-22 12:00:00,19,55.2,188.125,NA
2017-08-22 12:00:00,26,39.6,137.1875,NA
2017-08-22 12:00:00,3,104.4,270.9375,NA
2017-08-22 12:00:00,0,105,272.5,NA
2017-08-22 12:00:00,1,104.7,271.5625,NA
2017-08-22 12:00:00,2,104.5,271.25,NA
2017-08-22 12:00:00,27,37.9,131.5625,NA
2017-07-18 12:00:00,12,79.6,259.375,NA
2017-07-18 12:00:00,11,83.6,267.1875,NA
2017-07-18 12:00:00,10,86.4,271.5625,NA
2017-07-18 12:00:00,13,76.6,253.125,NA
2017-07-18 12:00:00,9,92.8,282.8125,NA
2017-07-18 12:00:00,8,94.5,281.5625,NA
2017-07-18 12:00:00,7,101.7,285.625,NA
2017-07-18 12:00:00,14,75,250.625,NA
2017-07-18 12:00:00,5,103.1,268.75,NA
2017-07-18 12:00:00,21,70.4,243.4375,NA
2017-07-18 12:00:00,4,103.7,268.75,NA
2017-07-18 12:00:00,6,101.7,268.75,NA
2017-07-18 12:00:00,15,72.5,245,NA
2017-07-18 12:00:00,16,71,241.25,NA
2017-07-18 12:00:00,17,71.4,243.4375,NA
2017-07-18 12:00:00,18,72,247.8125,NA
2017-07-18 12:00:00,24,65.4,227.1875,NA
2017-07-18 12:00:00,20,71.1,245.3125,NA
2017-07-18 12:00:00,22,67.4,233.4375,NA
2017-07-18 12:00:00,23,66,229.0625,NA
2017-07-18 12:00:00,25,64.8,225.3125,NA
2017-07-18 12:00:00,26,62.5,217.5,NA
2017-07-18 12:00:00,3,104.1,269.375,NA
2017-07-18 12:00:00,19,71,245,NA
2017-07-18 12:00:00,27,59.8,208.4375,NA
2017-07-18 12:00:00,2,104.4,270,NA
2017-07-18 12:00:00,0,105,271.5625,NA
2017-07-18 12:00:00,1,104.7,270.625,NA
2017-07-18 12:00:00,28,58.2,203.125,NA
2017-07-18 12:00:00,30,52.4,183.4375,NA
2017-07-18 12:00:00,29,57.1,199.375,NA
2017-06-20 12:00:00,10,90,286.875,NA
2017-06-20 12:00:00,13,83.7,279.0625,NA
2017-06-20 12:00:00,12,84.5,280,NA
2017-06-20 12:00:00,11,86.8,282.8125,NA
2017-06-20 12:00:00,9,93.5,289.6875,NA
2017-06-20 12:00:00,8,95.3,290.3125,NA
2017-06-20 12:00:00,7,97.3,290.9375,NA
2017-06-20 12:00:00,5,100.6,276.875,NA
2017-06-20 12:00:00,14,82.8,278.125,NA
2017-06-20 12:00:00,6,100.2,286.5625,NA
2017-06-20 12:00:00,15,82,277.1875,NA
2017-06-20 12:00:00,16,80.9,274.6875,NA
2017-06-20 12:00:00,17,80.8,275,NA
2017-06-20 12:00:00,19,80,273.75,NA
2017-06-20 12:00:00,20,80.1,274.375,NA
2017-06-20 12:00:00,21,79,271.875,NA
2017-06-20 12:00:00,22,78.5,270.3125,NA
2017-06-20 12:00:00,23,76.3,263.4375,NA
2017-06-20 12:00:00,24,76,262.8125,NA
2017-06-20 12:00:00,26,75.8,262.5,NA
2017-06-20 12:00:00,27,75.7,262.1875,NA
2017-06-20 12:00:00,25,76,263.125,NA
2017-06-20 12:00:00,28,70.1,243.75,NA
2017-06-20 12:00:00,4,101,271.5625,NA
2017-06-20 12:00:00,0,102,271.25,NA
2017-06-20 12:00:00,1,101.8,270.9375,NA
2017-06-20 12:00:00,2,101.7,270.9375,NA
2017-06-20 12:00:00,3,101.4,270.625,NA
2017-06-20 12:00:00,18,80.6,275,NA
2017-06-20 12:00:00,29,69.4,241.25,NA
2017-06-20 12:00:00,30,68.8,239.375,NA
2016-09-28 12:00:00,30,16.9,59.6875,NA
2016-09-28 12:00:00,3,96,269.6875,NA
2016-09-28 12:00:00,29,17.3,60.9375,NA
2016-09-28 12:00:00,1,96.5,271.5625,NA
2016-09-28 12:00:00,0,96.9,273.75,NA
2016-09-28 12:00:00,5,95.5,267.5,NA
2016-09-28 12:00:00,6,95.3,266.875,NA
2016-09-28 12:00:00,15,45.9,152.8125,NA
2016-09-28 12:00:00,27,24.2,84.6875,NA
2016-09-28 12:00:00,26,27,94.375,NA
2016-09-28 12:00:00,25,27.4,95.625,NA
2016-09-28 12:00:00,24,28.4,98.75,NA
2016-09-28 12:00:00,23,30,104.0625,NA
2016-09-28 12:00:00,22,33.4,115.3125,NA
2016-09-28 12:00:00,21,34.2,117.8125,NA
2016-09-28 12:00:00,20,36.8,126.5625,NA
2016-09-28 12:00:00,19,40.4,137.8125,NA
2016-09-28 12:00:00,18,42.3,143.4375,NA
2016-09-28 12:00:00,2,96.3,270.625,NA
2016-09-28 12:00:00,16,43.2,145,NA
2016-09-28 12:00:00,4,95.7,268.125,NA
2016-09-28 12:00:00,14,56.9,185.625,NA
2016-09-28 12:00:00,13,61.1,194.6875,NA
2016-09-28 12:00:00,12,69.3,213.125,NA
2016-09-28 12:00:00,11,90.3,254.6875,NA
2016-09-28 12:00:00,10,94.6,264.6875,NA
2016-09-28 12:00:00,9,94.8,265.3125,NA
2016-09-28 12:00:00,8,95,265.9375,NA
2016-09-28 12:00:00,7,95.1,266.25,NA
2016-09-28 12:00:00,28,17.9,63.125,NA
2016-09-28 12:00:00,17,41.6,140.625,NA
2016-08-23 12:00:00,11,82.2,251.5625,NA
2016-08-23 12:00:00,10,104.1,296.875,NA
2016-08-23 12:00:00,9,98,254.375,NA
2016-08-23 12:00:00,12,75.5,238.125,NA
2016-08-23 12:00:00,13,64.5,210.625,NA
2016-08-23 12:00:00,8,98,254.375,NA
2016-08-23 12:00:00,1,98.9,257.5,NA
2016-08-23 12:00:00,7,98.2,255,NA
2016-08-23 12:00:00,14,61.3,202.8125,NA
2016-08-23 12:00:00,6,98.3,255.3125,NA
2016-08-23 12:00:00,5,98.5,255.9375,NA
2016-08-23 12:00:00,4,98.6,256.25,NA
2016-08-23 12:00:00,2,98.9,257.5,NA
2016-08-23 12:00:00,0,102.1,267.5,NA
2016-08-23 12:00:00,28,40.8,143.125,NA
2016-08-23 12:00:00,27,45,157.1875,NA
2016-08-23 12:00:00,26,45.9,160.3125,NA
2016-08-23 12:00:00,17,56,190.625,NA
2016-08-23 12:00:00,15,58.9,197.1875,NA
2016-08-23 12:00:00,3,98.8,257.1875,NA
2016-08-23 12:00:00,16,57.1,192.8125,NA
2016-08-23 12:00:00,25,46.7,162.8125,NA
2016-08-23 12:00:00,18,56.2,191.875,NA
2016-08-23 12:00:00,19,55.7,190.9375,NA
2016-08-23 12:00:00,20,53.2,183.125,NA
2016-08-23 12:00:00,21,52.2,180.3125,NA
2016-08-23 12:00:00,22,49.9,172.8125,NA
2016-08-23 12:00:00,23,47.7,165.9375,NA
2016-08-23 12:00:00,24,47.2,164.0625,NA
2016-07-18 12:00:00,23,65.4,226.25,NA
2016-07-18 12:00:00,3,105.2,265,NA
2016-07-18 12:00:00,2,105.1,264.6875,NA
2016-07-18 12:00:00,1,105.6,265.625,NA
2016-07-18 12:00:00,0,105.6,265,NA
2016-07-18 12:00:00,4,104.9,264.6875,NA
2016-07-18 12:00:00,28,55,191.875,NA
2016-07-18 12:00:00,25,65,225.625,NA
2016-07-18 12:00:00,20,71.2,244.375,NA
2016-07-18 12:00:00,27,59.6,207.5,NA
2016-07-18 12:00:00,5,104.9,267.8125,NA
2016-07-18 12:00:00,26,62.3,216.5625,NA
2016-07-18 12:00:00,24,65.5,226.875,NA
2016-07-18 12:00:00,21,70.6,242.8125,NA
2016-07-18 12:00:00,19,72.8,248.75,NA
2016-07-18 12:00:00,18,72.8,248.125,NA
2016-07-18 12:00:00,17,74.9,254.0625,NA
2016-07-18 12:00:00,16,75.5,254.375,NA
2016-07-18 12:00:00,9,98.2,285,NA
2016-07-18 12:00:00,6,104.2,271.5625,NA
2016-07-18 12:00:00,22,67.9,234.0625,NA
2016-07-18 12:00:00,8,100.7,280.9375,NA
2016-07-18 12:00:00,15,81,270,NA
2016-07-18 12:00:00,10,95.4,286.25,NA
2016-07-18 12:00:00,14,81.3,268.125,NA
2016-07-18 12:00:00,11,91.7,285,NA
2016-07-18 12:00:00,12,85.9,275.625,NA
2016-07-18 12:00:00,13,82.9,269.6875,NA
2016-07-18 12:00:00,7,103.1,278.75,NA
2016-06-21 12:00:00,3,105.8,288.125,NA
2016-06-21 12:00:00,30,78.5,272.5,NA
2016-06-21 12:00:00,2,105.9,288.125,NA
2016-06-21 12:00:00,1,105.8,287.5,NA
2016-06-21 12:00:00,0,106.1,287.8125,NA
2016-06-21 12:00:00,4,105.6,290.3125,NA
2016-06-21 12:00:00,29,77.9,270.9375,NA
2016-06-21 12:00:00,5,105.9,295.3125,NA
2016-06-21 12:00:00,26,79.3,275.625,NA
2016-06-21 12:00:00,28,78.4,272.5,NA
2016-06-21 12:00:00,27,79,274.6875,NA
2016-06-21 12:00:00,25,80.1,277.8125,NA
2016-06-21 12:00:00,24,80.8,280,NA
2016-06-21 12:00:00,23,81.6,282.1875,NA
2016-06-21 12:00:00,22,82.5,285,NA
2016-06-21 12:00:00,21,84.3,290.3125,NA
2016-06-21 12:00:00,20,84.3,290,NA
2016-06-21 12:00:00,19,85.1,291.875,NA
2016-06-21 12:00:00,18,84.8,289.0625,NA
2016-06-21 12:00:00,17,84.8,288.125,NA
2016-06-21 12:00:00,9,102,305.3125,NA
2016-06-21 12:00:00,16,85.8,290,NA
2016-06-21 12:00:00,6,105.6,296.875,NA
2016-06-21 12:00:00,8,102.8,298.75,NA
2016-06-21 12:00:00,7,104.1,298.4375,NA
2016-06-21 12:00:00,10,97.7,308.75,NA
2016-06-21 12:00:00,11,95,305,NA
2016-06-21 12:00:00,12,93.2,303.125,NA
2016-06-21 12:00:00,13,91.9,302.8125,NA
2016-06-21 12:00:00,14,90.3,299.6875,NA
2016-06-21 12:00:00,15,88.2,295.625,NA
2016-05-31 12:00:00,29,86.9,308.4375,NA
2016-05-31 12:00:00,30,76.7,273.4375,NA
2016-05-31 12:00:00,4,108.4,300.9375,NA
2016-05-31 12:00:00,3,107.8,296.5625,NA
2016-05-31 12:00:00,2,107.8,295.625,NA
2016-05-31 12:00:00,1,107.6,294.375,NA
2016-05-31 12:00:00,0,107.5,292.8125,NA
2016-05-31 12:00:00,5,110.7,338.75,NA
2016-05-31 12:00:00,28,88.5,313.75,NA
2016-05-31 12:00:00,25,89.8,317.1875,NA
2016-05-31 12:00:00,27,88.3,312.8125,NA
2016-05-31 12:00:00,26,89.8,316.875,NA
2016-05-31 12:00:00,24,90.1,317.8125,NA
2016-05-31 12:00:00,23,90.2,318.125,NA
2016-05-31 12:00:00,22,90.5,318.75,NA
2016-05-31 12:00:00,21,93.1,326.25,NA
2016-05-31 12:00:00,20,93.1,326.25,NA
2016-05-31 12:00:00,19,94.2,328.4375,NA
2016-05-31 12:00:00,18,94.7,329.375,NA
2016-05-31 12:00:00,17,96.3,332.8125,NA
2016-05-31 12:00:00,16,96.9,333.4375,NA
2016-05-31 12:00:00,7,107,342.1875,NA
2016-05-31 12:00:00,6,108.4,341.875,NA
2016-05-31 12:00:00,8,105.8,342.5,NA
2016-05-31 12:00:00,9,104.7,342.1875,NA
2016-05-31 12:00:00,10,103,341.5625,NA
2016-05-31 12:00:00,11,102.1,341.5625,NA
2016-05-31 12:00:00,13,100.7,339.375,NA
2016-05-31 12:00:00,14,98.1,335.3125,NA
2016-05-31 12:00:00,15,98,335.3125,NA
2016-05-31 12:00:00,12,102.5,342.1875,NA
2015-09-21 12:00:00,30,37.6,137.5,NA
2015-09-21 12:00:00,29,43.4,158.4375,NA
2015-09-21 12:00:00,28,45.4,165.625,NA
2015-09-21 12:00:00,27,46.5,169.375,NA
2015-09-21 12:00:00,26,47.4,172.5,NA
2015-09-21 12:00:00,25,49.6,180.3125,NA
2015-09-21 12:00:00,24,51.4,186.25,NA
2015-09-21 12:00:00,23,52.2,189.0625,NA
2015-09-21 12:00:00,22,53.5,193.125,NA
2015-09-21 12:00:00,21,59.3,212.5,NA
2015-09-21 12:00:00,20,59.3,211.875,NA
2015-09-21 12:00:00,19,59.8,213.125,NA
2015-09-21 12:00:00,18,59.3,210.625,NA
2015-09-21 12:00:00,17,59.1,208.75,NA
2015-09-21 12:00:00,16,61.4,215.3125,NA
2015-09-21 12:00:00,15,66.4,230.3125,NA
2015-09-21 12:00:00,14,67.8,231.25,NA
2015-09-21 12:00:00,13,68.5,228.125,NA
2015-09-21 12:00:00,12,73.3,240,NA
2015-09-21 12:00:00,11,83.3,262.1875,NA
2015-09-21 12:00:00,10,100.4,289.0625,NA
2015-09-21 12:00:00,9,97.5,262.1875,NA
2015-09-21 12:00:00,8,97.7,262.8125,NA
2015-09-21 12:00:00,7,97.8,263.125,NA
2015-09-21 12:00:00,6,98,263.75,NA
2015-09-21 12:00:00,5,98.3,264.375,NA
2015-09-21 12:00:00,4,98.4,265,NA
2015-09-21 12:00:00,3,98.7,266.25,NA
2015-09-21 12:00:00,2,99,267.5,NA
2015-09-21 12:00:00,1,99.3,268.4375,NA
2015-09-21 12:00:00,0,99.7,270.625,NA
2015-08-10 12:00:00,29,61,222.8125,NA
2015-08-10 12:00:00,28,61.4,224.0625,NA
2015-08-10 12:00:00,27,62.7,228.75,NA
2015-08-10 12:00:00,26,63.6,231.25,NA
2015-08-10 12:00:00,25,65.7,238.4375,NA
2015-08-10 12:00:00,24,65.4,236.875,NA
2015-08-10 12:00:00,23,66.7,241.25,NA
2015-08-10 12:00:00,22,68.6,247.1875,NA
2015-08-10 12:00:00,21,72.4,259.6875,NA
2015-08-10 12:00:00,20,72.2,257.5,NA
2015-08-10 12:00:00,19,72.3,256.875,NA
2015-08-10 12:00:00,18,72.9,258.125,NA
2015-08-10 12:00:00,17,73.3,258.125,NA
2015-08-10 12:00:00,16,76.8,268.125,NA
2015-08-10 12:00:00,15,77.9,268.125,NA
2015-08-10 12:00:00,14,80.5,274.0625,NA
2015-08-10 12:00:00,13,83.1,278.125,NA
2015-08-10 12:00:00,12,85.7,280.9375,NA
2015-08-10 12:00:00,11,89.5,286.5625,NA
2015-08-10 12:00:00,10,95,293.125,NA
2015-08-10 12:00:00,9,99.5,291.25,NA
2015-08-10 12:00:00,8,103.4,283.4375,NA
2015-08-10 12:00:00,7,99.5,253.4375,NA
2015-08-10 12:00:00,6,99.6,253.4375,NA
2015-08-10 12:00:00,5,99.9,254.0625,NA
2015-08-10 12:00:00,4,100.2,255,NA
2015-08-10 12:00:00,3,100.2,255.3125,NA
2015-08-10 12:00:00,2,100.6,256.25,NA
2015-08-10 12:00:00,1,100.6,256.25,NA
2015-08-10 12:00:00,0,101,256.875,NA
2015-07-20 12:00:00,30,65.6,237.8125,NA
2015-07-20 12:00:00,29,66.8,241.875,NA
2015-07-20 12:00:00,28,69.5,251.25,NA
2015-07-20 12:00:00,27,72.5,261.875,NA
2015-07-20 12:00:00,26,73.1,263.4375,NA
2015-07-20 12:00:00,25,73.9,266.25,NA
2015-07-20 12:00:00,24,75.2,270,NA
2015-07-20 12:00:00,23,77.1,275.9375,NA
2015-07-20 12:00:00,22,77.8,277.8125,NA
2015-07-20 12:00:00,21,80,285,NA
2015-07-20 12:00:00,20,79.4,281.875,NA
2015-07-20 12:00:00,19,80.5,284.375,NA
2015-07-20 12:00:00,18,80.6,283.75,NA
2015-07-20 12:00:00,17,82.4,287.8125,NA
2015-07-20 12:00:00,16,82.3,285.625,NA
2015-07-20 12:00:00,15,84.5,290.3125,NA
2015-07-20 12:00:00,14,84.5,286.875,NA
2015-07-20 12:00:00,13,87,292.5,NA
2015-07-20 12:00:00,12,88.5,291.875,NA
2015-07-20 12:00:00,11,93.6,298.125,NA
2015-07-20 12:00:00,10,98.2,293.125,NA
2015-07-20 12:00:00,9,102.5,290.9375,NA
2015-07-20 12:00:00,8,103.8,287.8125,NA
2015-07-20 12:00:00,7,104.4,271.25,NA
2015-07-20 12:00:00,6,104.5,265.9375,NA
2015-07-20 12:00:00,5,104.5,265.3125,NA
2015-07-20 12:00:00,4,104.7,265.625,NA
2015-07-20 12:00:00,3,104.8,265.3125,NA
2015-07-20 12:00:00,2,104.9,264.6875,NA
2015-07-20 12:00:00,1,105.2,264.375,NA
2015-07-20 12:00:00,0,105.2,264.0625,NA
2015-06-22 12:00:00,30,80.6,296.25,NA
2015-06-22 12:00:00,29,82.3,302.1875,NA
2015-06-22 12:00:00,28,82.7,303.125,NA
2015-06-22 12:00:00,27,84,307.5,NA
2015-06-22 12:00:00,26,83.6,305.9375,NA
2015-06-22 12:00:00,25,84,307.1875,NA
2015-06-22 12:00:00,24,84.4,308.4375,NA
2015-06-22 12:00:00,23,85,310.3125,NA
2015-06-22 12:00:00,22,86.4,314.6875,NA
2015-06-22 12:00:00,21,86,312.5,NA
2015-06-22 12:00:00,20,86.7,314.0625,NA
2015-06-22 12:00:00,19,86.9,313.4375,NA
2015-06-22 12:00:00,18,87.6,315,NA
2015-06-22 12:00:00,17,87.7,315,NA
2015-06-22 12:00:00,16,88.3,315,NA
2015-06-22 12:00:00,15,89.1,315.3125,NA
2015-06-22 12:00:00,14,90.1,315,NA
2015-06-22 12:00:00,13,91,315.625,NA
2015-06-22 12:00:00,12,91.9,311.875,NA
2015-06-22 12:00:00,11,93.5,311.5625,NA
2015-06-22 12:00:00,10,97.1,311.25,NA
2015-06-22 12:00:00,9,99.3,308.125,NA
2015-06-22 12:00:00,8,100.5,299.6875,NA
2015-06-22 12:00:00,7,100.9,284.375,NA
2015-06-22 12:00:00,6,101.6,277.1875,NA
2015-06-22 12:00:00,5,102.2,277.8125,NA
2015-06-22 12:00:00,4,102.6,277.5,NA
2015-06-22 12:00:00,3,102.7,277.1875,NA
2015-06-22 12:00:00,2,102.9,277.1875,NA
2015-06-22 12:00:00,1,102.8,276.25,NA
2015-06-22 12:00:00,0,103.4,276.25,NA
2014-09-15 12:00:00,30,33.3,120,NA
2014-09-15 12:00:00,29,38.4,137.8125,NA
2014-09-15 12:00:00,28,40,143.4375,NA
2014-09-15 12:00:00,27,42.3,151.5625,NA
2014-09-15 12:00:00,26,42.7,152.8125,NA
2014-09-15 12:00:00,25,44.2,157.8125,NA
2014-09-15 12:00:00,24,47.4,169.0625,NA
2014-09-15 12:00:00,23,48.1,170.9375,NA
2014-09-15 12:00:00,22,49.4,174.6875,NA
2014-09-15 12:00:00,21,51.3,180.9375,NA
2014-09-15 12:00:00,20,51.6,181.5625,NA
2014-09-15 12:00:00,19,53.6,188.125,NA
2014-09-15 12:00:00,18,54.9,191.5625,NA
2014-09-15 12:00:00,17,56.2,194.6875,NA
2014-09-15 12:00:00,16,55.5,191.25,NA
2014-09-15 12:00:00,15,57.4,196.25,NA
2014-09-15 12:00:00,14,58.7,198.4375,NA
2014-09-15 12:00:00,13,63.5,211.875,NA
2014-09-15 12:00:00,12,62.7,201.875,NA
2014-09-15 12:00:00,11,71,218.125,NA
2014-09-15 12:00:00,10,89.5,256.25,NA
2014-09-15 12:00:00,9,96.8,271.875,NA
2014-09-15 12:00:00,8,96.7,271.5625,NA
2014-09-15 12:00:00,7,96.8,272.1875,NA
2014-09-15 12:00:00,6,96.9,272.5,NA
2014-09-15 12:00:00,5,97,272.8125,NA
2014-09-15 12:00:00,4,97.1,273.4375,NA
2014-09-15 12:00:00,3,97.3,274.375,NA
2014-09-15 12:00:00,2,97.6,275.9375,NA
2014-09-15 12:00:00,1,97.7,276.5625,NA
2014-09-15 12:00:00,0,98.7,282.8125,NA
2014-08-19 12:00:00,24,33.25,118.125,NA
2014-08-19 12:00:00,23,42.65,151.71875,NA
2014-08-19 12:00:00,22,45.85,162.8125,NA
2014-08-19 12:00:00,21,50.75,180,NA
2014-08-19 12:00:00,20,56.9,201.09375,NA
2014-08-19 12:00:00,19,63.5,223.59375,NA
2014-08-19 12:00:00,18,64.95,227.1875,NA
2014-08-19 12:00:00,17,66.3,229.84375,NA
2014-08-19 12:00:00,16,68.65,235.15625,NA
2014-08-19 12:00:00,15,69.15,233.4375,NA
2014-08-19 12:00:00,14,70.8,234.84375,NA
2014-08-19 12:00:00,13,74,239.53125,NA
2014-08-19 12:00:00,12,75.5,240.625,NA
2014-08-19 12:00:00,11,79.35,243.75,NA
2014-08-19 12:00:00,10,84,247.96875,NA
2014-08-19 12:00:00,9,94.05,256.5625,NA
2014-08-19 12:00:00,8,99.55,265.78125,NA
2014-08-19 12:00:00,7,99.6,266.40625,NA
2014-08-19 12:00:00,6,99.85,267.03125,NA
2014-08-19 12:00:00,5,100.15,267.5,NA
2014-08-19 12:00:00,4,100.35,267.8125,NA
2014-08-19 12:00:00,3,100.5,267.96875,NA
2014-08-19 12:00:00,2,100.65,268.4375,NA
2014-08-19 12:00:00,1,100.9,268.75,NA
2014-08-19 12:00:00,0,101.05,269.375,NA
2014-08-19 12:00:00,30,50.8,181.25,NA
2014-08-19 12:00:00,29,51.1,182.1875,NA
2014-08-19 12:00:00,28,53.1,189.0625,NA
2014-08-19 12:00:00,27,54.5,193.75,NA
2014-08-19 12:00:00,26,56.2,197.8125,NA
2014-08-19 12:00:00,25,56.2,199.6875,NA
2014-07-22 12:00:00,30,62.7,225.3125,NA
2014-07-22 12:00:00,29,62.6,225,NA
2014-07-22 12:00:00,28,66,236.875,NA
2014-07-22 12:00:00,27,68.6,245.9375,NA
2014-07-22 12:00:00,26,69.4,248.4375,NA
2014-07-22 12:00:00,25,71.9,257.1875,NA
2014-07-22 12:00:00,24,72.5,258.75,NA
2014-07-22 12:00:00,23,72.8,259.375,NA
2014-07-22 12:00:00,22,73.3,260.3125,NA
2014-07-22 12:00:00,21,75.3,266.875,NA
2014-07-22 12:00:00,20,76.9,271.25,NA
2014-07-22 12:00:00,19,75.7,266.25,NA
2014-07-22 12:00:00,18,78.3,274.0625,NA
2014-07-22 12:00:00,17,79.2,275.625,NA
2014-07-22 12:00:00,16,80.5,278.125,NA
2014-07-22 12:00:00,15,82.1,281.25,NA
2014-07-22 12:00:00,14,83.1,282.5,NA
2014-07-22 12:00:00,13,86,288.125,NA
2014-07-22 12:00:00,12,92.9,304.375,NA
2014-07-22 12:00:00,11,95.7,304.0625,NA
2014-07-22 12:00:00,10,96.7,297.8125,NA
2014-07-22 12:00:00,9,97.9,288.75,NA
2014-07-22 12:00:00,8,98.7,272.5,NA
2014-07-22 12:00:00,7,101.1,265.9375,NA
2014-07-22 12:00:00,6,102,259.375,NA
2014-07-22 12:00:00,5,102.6,260.3125,NA
2014-07-22 12:00:00,4,102.7,260,NA
2014-07-22 12:00:00,3,102.7,260,NA
2014-07-22 12:00:00,2,102.7,259.375,NA
2014-07-22 12:00:00,1,102.8,259.375,NA
2014-07-22 12:00:00,0,102.9,259.0625,NA
2014-06-09 12:00:00,30,82.4,299.6875,NA
2014-06-09 12:00:00,29,82.9,301.25,NA
2014-06-09 12:00:00,28,83.7,304.375,NA
2014-06-09 12:00:00,27,85,308.4375,NA
2014-06-09 12:00:00,26,86.3,313.125,NA
2014-06-09 12:00:00,25,86.9,315,NA
2014-06-09 12:00:00,24,87.2,315.625,NA
2014-06-09 12:00:00,23,87.7,316.875,NA
2014-06-09 12:00:00,22,89.1,321.5625,NA
2014-06-09 12:00:00,21,89.4,321.875,NA
2014-06-09 12:00:00,20,89.7,322.5,NA
2014-06-09 12:00:00,19,89.7,321.875,NA
2014-06-09 12:00:00,18,90.3,323.125,NA
2014-06-09 12:00:00,17,90.3,322.5,NA
2014-06-09 12:00:00,16,91.3,325,NA
2014-06-09 12:00:00,15,91.6,323.4375,NA
2014-06-09 12:00:00,14,91.6,320.9375,NA
2014-06-09 12:00:00,13,92.7,323.4375,NA
2014-06-09 12:00:00,12,94.3,325,NA
2014-06-09 12:00:00,11,96.9,325.9375,NA
2014-06-09 12:00:00,10,98.9,328.75,NA
2014-06-09 12:00:00,9,101.4,328.75,NA
2014-06-09 12:00:00,8,101.8,320.9375,NA
2014-06-09 12:00:00,7,104.2,318.125,NA
2014-06-09 12:00:00,6,104.9,313.75,NA
2014-06-09 12:00:00,5,103.3,303.125,NA
2014-06-09 12:00:00,4,104.2,293.4375,NA
2014-06-09 12:00:00,3,104.6,290.9375,NA
2014-06-09 12:00:00,2,104.8,290.3125,NA
2014-06-09 12:00:00,1,104.9,289.0625,NA
2014-06-09 12:00:00,0,104.3,286.5625,NA
2014-05-27 12:00:00,30,90.4,329.6875,NA
2014-05-27 12:00:00,29,91.2,334.375,NA
2014-05-27 12:00:00,28,92.7,337.1875,NA
2014-05-27 12:00:00,27,93.3,339.0625,NA
2014-05-27 12:00:00,26,93.3,338.75,NA
2014-05-27 12:00:00,25,93.5,339.375,NA
2014-05-27 12:00:00,24,93.8,340.3125,NA
2014-05-27 12:00:00,23,93.9,340.3125,NA
2014-05-27 12:00:00,22,94.2,340.9375,NA
2014-05-27 12:00:00,21,94.1,340.625,NA
2014-05-27 12:00:00,20,94.8,342.5,NA
2014-05-27 12:00:00,19,95.3,343.125,NA
2014-05-27 12:00:00,18,94.7,340,NA
2014-05-27 12:00:00,17,94,335.3125,NA
2014-05-27 12:00:00,16,94.3,335.625,NA
2014-05-27 12:00:00,15,94.8,335,NA
